State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Connecticut,"Primary Care Access and Preventive Care","Child Core Set","Immunizations for Adolescents: Age 13",IMA-CH,"Higher rates are better for this measure","Percentage Completing the Human Papillomavirus (HPV) Vaccine Series by Their 13th Birthday",2021,"Medicaid & CHIP",Hybrid,38.7,48,37.7,32.4,42.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS population. Denominator is the sample size; measure-eligible population is 16,261. Rates were audited or validated.",Yes
Connecticut,"Primary Care Access and Preventive Care","Child Core Set","Immunizations for Adolescents: Age 13",IMA-CH,"Higher rates are better for this measure","Percentage Receiving Meningococcal Conjugate and Tdap Vaccines (Combination 1) by Their 13th Birthday",2021,"Medicaid & CHIP",Hybrid,89.5,47,78.2,70.1,85.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS population. Denominator is the sample size; measure-eligible population is 16,261. Rates were audited or validated.",Yes
Connecticut,"Primary Care Access and Preventive Care","Child Core Set","Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents: Ages 3 to 17",WCC-CH,"Higher rates are better for this measure","Body Mass Index Percentile Documentation: Ages 3 to 17",2021,"Medicaid & CHIP",Hybrid,78.5,42,71.0,61.2,79.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS population. Denominator is the sample size; measure-eligible population is 201,909. Rates were audited or validated.",Yes
Connecticut,"Primary Care Access and Preventive Care","Child Core Set","Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents: Ages 3 to 17",WCC-CH,"Higher rates are better for this measure","Counseling for Nutrition: Ages 3 to 17",2021,"Medicaid & CHIP",Hybrid,74.1,41,65.7,53.5,75.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS population. Denominator is the sample size; measure-eligible population is 201,909. Rates were audited or validated.",Yes
Connecticut,"Primary Care Access and Preventive Care","Child Core Set","Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents: Ages 3 to 17",WCC-CH,"Higher rates are better for this measure","Counseling for Physical Activity: Ages 3 to 17",2021,"Medicaid & CHIP",Hybrid,68.5,41,60.3,50.0,71.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS population. Denominator is the sample size; measure-eligible population is 201,909. Rates were audited or validated.",Yes
Connecticut,"Primary Care Access and Preventive Care","Child Core Set","Well-Child Visits in the First 30 Months of Life",W30-CH,"Higher rates are better for this measure","Percentage of Children who had 6 or More Well-Child Visits with a Primary Care Practitioner during the First 15 Months of Life",2021,"Medicaid & CHIP",Administrative,78.9,48,56.6,51.1,61.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS population. Rates were audited or validated.",Yes
Connecticut,"Primary Care Access and Preventive Care","Child Core Set","Well-Child Visits in the First 30 Months of Life",W30-CH,"Higher rates are better for this measure","Percentage of Children who had 2 or More Well-Child Visits with a Primary Care Practitioner during the 15th to 30th Months of Life",2021,"Medicaid & CHIP",Administrative,86.7,48,69.2,66.5,76.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS population. Rates were audited or validated.",Yes
Delaware,"Behavioral Health Care","Child Core Set","Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication: Ages 6 to 12",ADD-CH,"Higher rates are better for this measure","Percentage Newly Prescribed ADHD Medication with 1 Follow-Up Visit During the 30-Day Initiation Phase: Ages 6 to 12",2021,"Medicaid & CHIP",Administrative,38.2,48,47.0,41.4,52.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Behavioral Health Care","Child Core Set","Follow-Up Care for Children Prescribed Attention-Deficit/Hyperactivity Disorder (ADHD) Medication: Ages 6 to 12",ADD-CH,"Higher rates are better for this measure","Percentage Newly Prescribed ADHD Medication with at Least 2 Follow-Up Visits in the 9 Months Following the Initiation Phase: Ages 6 to 12",2021,"Medicaid & CHIP",Administrative,49.2,48,57.8,51.9,62.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Behavioral Health Care","Child Core Set","Metabolic Monitoring for Children and Adolescents on Antipsychotics: Ages 1 to 17",APM-CH,"Higher rates are better for this measure","Percentage on Antipsychotics who Received Blood Glucose Testing: Ages 1 to 17",2021,"Medicaid & CHIP",Administrative,53.0,45,47.1,41.6,53.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Behavioral Health Care","Child Core Set","Metabolic Monitoring for Children and Adolescents on Antipsychotics: Ages 1 to 17",APM-CH,"Higher rates are better for this measure","Percentage on Antipsychotics who Received Cholesterol Testing: Ages 1 to 17",2021,"Medicaid & CHIP",Administrative,46.0,44,32.6,26.7,38.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Behavioral Health Care","Child Core Set","Metabolic Monitoring for Children and Adolescents on Antipsychotics: Ages 1 to 17",APM-CH,"Higher rates are better for this measure","Percentage on Antipsychotics who Received Blood Glucose and Cholesterol Testing: Ages 1 to 17",2021,"Medicaid & CHIP",Administrative,41.8,45,30.3,25.3,36.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Behavioral Health Care","Child Core Set","Use of First-Line Psychosocial Care for Children and Adolescents on Antipsychotics: Ages 1 to 17",APP-CH,"Higher rates are better for this measure","Percentage who had a New Prescription for an Antipsychotic Medication and had Documentation of Psychosocial Care as First-Line Treatment: Ages 1 to 17",2021,"Medicaid & CHIP",Administrative,52.0,42,63.3,57.7,69.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes managed care population (2 MCOs). State reported that the rate excludes the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rate was audited or validated.",Yes
Delaware,"Care of Acute and Chronic Conditions","Child Core Set","Ambulatory Care: Emergency Department (ED) Visits: Ages 0 to 19",AMB-CH,"Lower rates are better for this measure","Emergency Department Visits per 1,000 Beneficiary Months: Ages 0 to 19",2021,"Medicaid & CHIP",Administrative,26.0,46,26.0,29.2,23.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes managed care population (2 MCOs). State reported that the rate excludes the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rate was audited or validated.",Yes
Delaware,"Care of Acute and Chronic Conditions","Child Core Set","Asthma Medication Ratio: Ages 5 to 18",AMR-CH,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 5 to 11",2021,"Medicaid & CHIP",Administrative,71.7,45,78.3,75.0,81.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Care of Acute and Chronic Conditions","Child Core Set","Asthma Medication Ratio: Ages 5 to 18",AMR-CH,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 12 to 18",2021,"Medicaid & CHIP",Administrative,59.8,45,70.4,65.1,72.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Care of Acute and Chronic Conditions","Child Core Set","Asthma Medication Ratio: Ages 5 to 18",AMR-CH,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 5 to 18",2021,"Medicaid & CHIP",Administrative,66.2,45,74.3,69.7,76.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Dental and Oral Health Services","Child Core Set","Percentage of Eligibles Who Received Preventive Dental Services: Ages 1 to 20",PDENT-CH,"Higher rates are better for this measure","Percentage Enrolled in Medicaid or Medicaid Expansion CHIP Programs for at least 90 Continuous Days with at Least 1 Preventive Dental Service: Ages 1 to 20",2021,"Medicaid only",Administrative,46.1,52,44.6,38.5,47.4,,"Mathematica analysis of FFY 2021 Form CMS-416 reports (annual EPSDT report), Lines 1b and 12b as of November 9, 2022.",None,Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: All Women Ages 15 to 20",CCW-CH,"Higher rates are better for this measure","Percentage of Women at Risk for Unintended Pregnancy Provided a Most Effective or Moderately Effective Method of Contraception: Ages 15 to 20",2021,"Medicaid & CHIP",Administrative,26.5,39,27.8,19.1,31.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: All Women Ages 15 to 20",CCW-CH,"Higher rates are better for this measure","Percentage of Women at Risk for Unintended Pregnancy Provided a Long-Acting Reversible Method of Contraception: Ages 15 to 20",2021,"Medicaid & CHIP",Administrative,3.7,39,3.7,2.8,5.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 3 Days of Delivery: Ages 15 to 20",2021,"Medicaid & CHIP",Administrative,20.2,35,5.6,3.1,9.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2021,"Medicaid & CHIP",Administrative,55.1,39,40.2,34.1,46.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 15 to 20",2021,"Medicaid & CHIP",Administrative,13.5,31,3.1,1.4,4.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2021,"Medicaid & CHIP",Administrative,22.4,38,16.6,12.8,20.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Live Births Weighing Less Than 2,500 Grams",LBW-CH,"Lower rates are better for this measure","Percentage of Live Births that Weighed Less Than 2,500 Grams",2021,"Medicaid only",Administrative,10.7,52,10.0,11.0,8.9,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Low-Risk Cesarean Delivery",LRCD-CH,"Lower rates are better for this measure","Percentage of Nulliparous, Term, Singleton, in a Cephalic Presentation Births Delivered by Cesarean",2021,"Medicaid only",Administrative,23.9,52,24.5,26.3,21.7,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Delaware,"Maternal and Perinatal Health","Child Core Set","Prenatal and Postpartum Care: Timeliness of Prenatal Care",PPC-CH,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester, on or before the enrollment start date, or within 42 Days of Enrollment in Medicaid or CHIP",2021,"Medicaid & CHIP",Hybrid,90.4,45,81.9,75.4,86.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes managed care population (2 MCOs). State reported that the rate excludes the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 3,695. Rate was audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 11",2021,"Medicaid & CHIP",Administrative,61.2,47,51.1,46.1,59.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 12 to 17",2021,"Medicaid & CHIP",Administrative,53.8,47,45.3,38.6,53.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 18 to 21",2021,"Medicaid & CHIP",Administrative,25.8,47,23.9,18.5,31.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 21",2021,"Medicaid & CHIP",Administrative,53.5,49,45.5,39.5,53.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage who had a Measles, Mumps, and Rubella (MMR) Vaccination by their Second Birthday",2021,"Medicaid & CHIP",Hybrid,89.7,45,86.6,84.5,89.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" Administrative data source is state immunization registry. The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 4,599. Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage who had at Least Two Flu Vaccinations by their Second Birthday",2021,"Medicaid & CHIP",Hybrid,55.8,45,49.6,42.2,55.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" Administrative data source is state immunization registry. The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 4,599. Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage Up to Date on Immunizations (Combination 3) by their Second Birthday",2021,"Medicaid & CHIP",Hybrid,74.8,46,66.9,62.0,70.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" Administrative data source is state immunization registry. The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 4,599. Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage Up to Date on Immunizations (Combination 10) by their Second Birthday",2021,"Medicaid & CHIP",Hybrid,43.8,46,35.7,31.7,42.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" Administrative data source is state immunization registry. The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 4,599. Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Chlamydia Screening in Women Ages 16 to 20",CHL-CH,"Higher rates are better for this measure","Percentage of Sexually Active Women Screened for Chlamydia: Ages 16 to 20",2021,"Medicaid & CHIP",Administrative,56.2,48,46.7,39.7,57.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes managed care population (2 MCOs). State reported that the rate excludes the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rate was audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Developmental Screening in the First Three Years of Life: Ages 0 to 3",DEV-CH,"Higher rates are better for this measure","Percentage Screened for Risk of Developmental, Behavioral, and Social Delays Using a Standardized Screening Tool: Ages 0 to 3",2021,"Medicaid & CHIP",Hybrid,75.2,33,33.5,24.2,54.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes managed care population (2 MCOs). State reported that the rate excludes the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 13,131. Rate was audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Immunizations for Adolescents: Age 13",IMA-CH,"Higher rates are better for this measure","Percentage Completing the Human Papillomavirus (HPV) Vaccine Series by Their 13th Birthday",2021,"Medicaid & CHIP",Hybrid,47.4,48,37.7,32.4,42.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" Administrative data source is state immunization registry. The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 4,841. Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Immunizations for Adolescents: Age 13",IMA-CH,"Higher rates are better for this measure","Percentage Receiving Meningococcal Conjugate and Tdap Vaccines (Combination 1) by Their 13th Birthday",2021,"Medicaid & CHIP",Hybrid,75.0,47,78.2,70.1,85.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" Administrative data source is state immunization registry. The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 4,841. Rates were audited or validated.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents: Ages 3 to 17",WCC-CH,"Higher rates are better for this measure","Body Mass Index Percentile Documentation: Ages 3 to 17",2021,"Medicaid & CHIP",Hybrid,81.1,42,71.0,61.2,79.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 54,857. Rates were audited or validated. One MCO reduced its sample size based on the prior year's medical record review results as allowed by the NCQA HEDIS measurement year 2020 General Guidelines.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents: Ages 3 to 17",WCC-CH,"Higher rates are better for this measure","Counseling for Nutrition: Ages 3 to 17",2021,"Medicaid & CHIP",Hybrid,76.2,41,65.7,53.5,75.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 54,857. Rates were audited or validated. One MCO reduced its sample size based on the prior year's medical record review results as allowed by the NCQA HEDIS measurement year 2020 General Guidelines.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Weight Assessment and Counseling for Nutrition and Physical Activity for Children/Adolescents: Ages 3 to 17",WCC-CH,"Higher rates are better for this measure","Counseling for Physical Activity: Ages 3 to 17",2021,"Medicaid & CHIP",Hybrid,70.5,41,60.3,50.0,71.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Denominator is the sample size; measure-eligible population is 54,857. Rates were audited or validated. One MCO reduced its sample size based on the prior year's medical record review results as allowed by the NCQA HEDIS measurement year 2020 General Guidelines.",Yes
Delaware,"Primary Care Access and Preventive Care","Child Core Set","Well-Child Visits in the First 30 Months of Life",W30-CH,"Higher rates are better for this measure","Percentage of Children who had 6 or More Well-Child Visits with a Primary Care Practitioner during the First 15 Months of Life",2021,"Medicaid & CHIP",Administrative,62.3,48,56.6,51.1,61.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). State reported that rates exclude the following populations: ""The Fee-For-Service population is excluded, as the data source is not easily accessible."" The state described the ""other"" data sources used to calculate the measure as the following: ""MCO Claims Management System."" Rates were audited or validated.",Yes
